subject,condition,n,A_yes1yes2,B_yes1no2,C_no1yes2,D_no1no2,p_yes1,p_yes2,Q_reported_smoothed,Q_unsmoothed,resolution,n_alt_combinations,note
38,DifferentItem,6,2,1,2,1,0.5,0.6666666666666666,0.0,0.0,C: fell back to per-condition solve,0,
38,IntactPair,2,2,0,0,0,1.0,1.0,0.666667,,C: fell back to per-condition solve,0,
38,ItemPair,8,5,1,2,0,0.75,0.875,-0.153846,-1.0,C: fell back to per-condition solve,0,
38,PairItem,5,5,0,0,0,1.0,1.0,0.833333,,C: fell back to per-condition solve,0,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
38,RepeatedLure,1,0,0,1,0,0.0,1.0,-0.5,,C: fell back to per-condition solve,0,
39,SameItem,3,3,0,0,0,1.0,1.0,0.75,,C: fell back to per-condition solve,0,
39,DifferentItem,7,7,0,0,0,1.0,1.0,0.875,,C: fell back to per-condition solve,0,n=7 exceeds design slot 6
39,IntactPair,2,2,0,0,0,1.0,1.0,0.666667,,C: fell back to per-condition solve,0,
39,ItemPair,7,7,0,0,0,1.0,1.0,0.875,,C: fell back to per-condition solve,0,
39,PairItem,6,6,0,0,0,1.0,1.0,0.857143,,C: fell back to per-condition solve,0,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
39,RepeatedLure,2,0,0,0,2,0.0,0.0,0.666667,,C: fell back to per-condition solve,0,
40,SameItem,5,3,0,0,2,0.6,0.6,0.944444,1.0,C: fell back to per-condition solve,0,
40,DifferentItem,7,5,1,1,0,0.8571428571428571,0.8571428571428571,0.1,-1.0,C: fell back to per-condition solve,0,n=7 exceeds design slot 6
40,IntactPair,2,2,0,0,0,1.0,1.0,0.666667,,C: fell back to per-condition solve,0,
40,ItemPair,6,5,1,0,0,1.0,0.8333333333333334,0.571429,,C: fell back to per-condition solve,0,
40,PairItem,5,4,1,0,0,1.0,0.8,0.5,,C: fell back to per-condition solve,0,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
40,RepeatedLure,3,0,0,1,2,0.0,0.3333333333333333,0.25,,C: fell back to per-condition solve,0,
41,SameItem,5,5,0,0,0,1.0,1.0,0.833333,,C: fell back to per-condition solve,0,
41,DifferentItem,7,3,4,0,0,1.0,0.42857142857142855,-0.125,,C: fell back to per-condition solve,0,n=7 exceeds design slot 6
41,IntactPair,3,2,1,0,0,1.0,0.6666666666666666,0.25,,C: fell back to per-condition solve,0,
41,ItemPair,7,6,0,0,1,0.8571428571428571,0.8571428571428571,0.95,1.0,C: fell back to per-condition solve,0,
41,PairItem,4,2,2,0,0,1.0,0.5,0.0,,C: fell back to per-condition solve,0,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
41,RepeatedLure,1,0,0,0,1,0.0,0.0,0.5,,C: fell back to per-condition solve,0,
42,SameItem,4,3,0,0,1,0.75,0.75,0.909091,1.0,C: fell back to per-condition solve,0,
42,DifferentItem,7,5,1,0,1,0.8571428571428571,0.7142857142857143,0.833333,1.0,C: fell back to per-condition solve,0,n=7 exceeds design slot 6
42,IntactPair,3,3,0,0,0,1.0,1.0,0.75,,C: fell back to per-condition solve,0,
42,ItemPair,8,8,0,0,0,1.0,1.0,0.888889,,C: fell back to per-condition solve,0,
42,PairItem,3,3,0,0,0,1.0,1.0,0.75,,C: fell back to per-condition solve,0,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
42,RepeatedLure,0,0,0,0,0,,,0.0,,C: fell back to per-condition solve,0,n=0: no items in this condition this cycle
43,SameItem,5,3,1,0,1,0.8,0.6,0.75,1.0,B: sum(n)=25 satisfied; rl solved separately,2,
43,DifferentItem,5,1,1,0,3,0.4,0.2,0.75,1.0,B: sum(n)=25 satisfied; rl solved separately,2,
43,IntactPair,2,2,0,0,0,1.0,1.0,0.666667,,B: sum(n)=25 satisfied; rl solved separately,2,
43,ItemPair,8,7,0,0,1,0.875,0.875,0.956522,1.0,B: sum(n)=25 satisfied; rl solved separately,2,
43,PairItem,5,4,1,0,0,1.0,0.8,0.5,,B: sum(n)=25 satisfied; rl solved separately,2,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
43,RepeatedLure,1,0,0,0,1,0.0,0.0,0.5,,B: sum(n)=25 satisfied; rl solved separately,2,
44,SameItem,3,3,0,0,0,1.0,1.0,0.75,,B: sum(n)=25 satisfied; rl solved separately,4,
44,DifferentItem,5,4,0,1,0,0.8,1.0,0.5,,B: sum(n)=25 satisfied; rl solved separately,4,
44,IntactPair,3,3,0,0,0,1.0,1.0,0.75,,B: sum(n)=25 satisfied; rl solved separately,4,
44,ItemPair,8,4,0,4,0,0.5,1.0,0.0,,B: sum(n)=25 satisfied; rl solved separately,4,
44,PairItem,6,3,3,0,0,1.0,0.5,0.0,,B: sum(n)=25 satisfied; rl solved separately,4,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
44,RepeatedLure,1,0,0,0,1,0.0,0.0,0.5,,B: sum(n)=25 satisfied; rl solved separately,4,
45,SameItem,4,4,0,0,0,1.0,1.0,0.8,,A: sum(n)=25 and rl identity satisfied,4,
45,DifferentItem,4,4,0,0,0,1.0,1.0,0.8,,A: sum(n)=25 and rl identity satisfied,4,
45,IntactPair,3,3,0,0,0,1.0,1.0,0.75,,A: sum(n)=25 and rl identity satisfied,4,
45,ItemPair,8,7,1,0,0,1.0,0.875,0.666667,,A: sum(n)=25 and rl identity satisfied,4,
45,PairItem,6,3,3,0,0,1.0,0.5,0.0,,A: sum(n)=25 and rl identity satisfied,4,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
45,RepeatedLure,2,0,0,0,2,0.0,0.0,0.666667,,A: sum(n)=25 and rl identity satisfied,4,
46,SameItem,4,4,0,0,0,1.0,1.0,0.8,,B: sum(n)=25 satisfied; rl solved separately,1,
46,DifferentItem,5,4,1,0,0,1.0,0.8,0.5,,B: sum(n)=25 satisfied; rl solved separately,1,
46,IntactPair,3,3,0,0,0,1.0,1.0,0.75,,B: sum(n)=25 satisfied; rl solved separately,1,
46,ItemPair,7,6,0,1,0,0.8571428571428571,1.0,0.625,,B: sum(n)=25 satisfied; rl solved separately,1,
46,PairItem,6,6,0,0,0,1.0,1.0,0.857143,,B: sum(n)=25 satisfied; rl solved separately,1,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
46,RepeatedLure,3,0,0,1,2,0.0,0.3333333333333333,0.25,,B: sum(n)=25 satisfied; rl solved separately,1,
47,SameItem,4,4,0,0,0,1.0,1.0,0.8,,C: fell back to per-condition solve,0,
47,DifferentItem,6,5,0,0,1,0.8333333333333334,0.8333333333333334,0.941176,1.0,C: fell back to per-condition solve,0,
47,IntactPair,4,4,0,0,0,1.0,1.0,0.8,,C: fell back to per-condition solve,0,n=4 exceeds design slot 3
47,ItemPair,6,6,0,0,0,1.0,1.0,0.857143,,C: fell back to per-condition solve,0,
47,PairItem,5,4,1,0,0,1.0,0.8,0.5,,C: fell back to per-condition solve,0,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
47,RepeatedLure,1,0,0,0,1,0.0,0.0,0.5,,C: fell back to per-condition solve,0,
48,SameItem,4,4,0,0,0,1.0,1.0,0.8,,C: fell back to per-condition solve,0,
48,DifferentItem,4,3,1,0,0,1.0,0.75,0.4,,C: fell back to per-condition solve,0,
48,IntactPair,4,4,0,0,0,1.0,1.0,0.8,,C: fell back to per-condition solve,0,n=4 exceeds design slot 3
48,ItemPair,8,8,0,0,0,1.0,1.0,0.888889,,C: fell back to per-condition solve,0,
48,PairItem,5,5,0,0,0,1.0,1.0,0.833333,,C: fell back to per-condition solve,0,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
48,RepeatedLure,1,0,0,0,1,0.0,0.0,0.5,,C: fell back to per-condition solve,0,
49,SameItem,4,4,0,0,0,1.0,1.0,0.8,,A: sum(n)=25 and rl identity satisfied,1,
49,DifferentItem,5,3,2,0,0,1.0,0.6,0.166667,,A: sum(n)=25 and rl identity satisfied,1,
49,IntactPair,3,3,0,0,0,1.0,1.0,0.75,,A: sum(n)=25 and rl identity satisfied,1,
49,ItemPair,7,7,0,0,0,1.0,1.0,0.875,,A: sum(n)=25 and rl identity satisfied,1,
49,PairItem,6,6,0,0,0,1.0,1.0,0.857143,,A: sum(n)=25 and rl identity satisfied,1,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
49,RepeatedLure,2,0,0,0,2,0.0,0.0,0.666667,,A: sum(n)=25 and rl identity satisfied,1,
50,SameItem,5,3,1,0,1,0.8,0.6,0.75,1.0,C: fell back to per-condition solve,0,
50,DifferentItem,7,7,0,0,0,1.0,1.0,0.875,,C: fell back to per-condition solve,0,n=7 exceeds design slot 6
50,IntactPair,1,1,0,0,0,1.0,1.0,0.5,,C: fell back to per-condition solve,0,
50,ItemPair,7,7,0,0,0,1.0,1.0,0.875,,C: fell back to per-condition solve,0,
50,PairItem,5,5,0,0,0,1.0,1.0,0.833333,,C: fell back to per-condition solve,0,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
50,RepeatedLure,2,0,1,1,0,0.5,0.5,-0.8,-1.0,C: fell back to per-condition solve,0,
51,SameItem,4,2,0,0,2,0.5,0.5,0.923077,1.0,B: sum(n)=25 satisfied; rl solved separately,1,
51,DifferentItem,6,2,1,1,2,0.5,0.5,0.470588,0.6,B: sum(n)=25 satisfied; rl solved separately,1,
51,IntactPair,2,1,0,0,1,0.5,0.5,0.8,1.0,B: sum(n)=25 satisfied; rl solved separately,1,
51,ItemPair,8,4,4,0,0,1.0,0.5,0.0,,B: sum(n)=25 satisfied; rl solved separately,1,
51,PairItem,5,5,0,0,0,1.0,1.0,0.833333,,B: sum(n)=25 satisfied; rl solved separately,1,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
51,RepeatedLure,2,0,0,0,2,0.0,0.0,0.666667,,B: sum(n)=25 satisfied; rl solved separately,1,
52,SameItem,4,4,0,0,0,1.0,1.0,0.8,,A: sum(n)=25 and rl identity satisfied,1,
52,DifferentItem,6,2,3,0,1,0.8333333333333334,0.3333333333333333,0.363636,1.0,A: sum(n)=25 and rl identity satisfied,1,
52,IntactPair,3,3,0,0,0,1.0,1.0,0.75,,A: sum(n)=25 and rl identity satisfied,1,
52,ItemPair,7,7,0,0,0,1.0,1.0,0.875,,A: sum(n)=25 and rl identity satisfied,1,
52,PairItem,5,2,3,0,0,1.0,0.4,-0.166667,,A: sum(n)=25 and rl identity satisfied,1,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
52,RepeatedLure,2,0,0,0,2,0.0,0.0,0.666667,,A: sum(n)=25 and rl identity satisfied,1,
53,SameItem,4,1,2,0,1,0.75,0.25,0.285714,1.0,B: sum(n)=25 satisfied; rl solved separately,1,
53,DifferentItem,6,2,3,1,0,0.8333333333333334,0.5,-0.615385,-1.0,B: sum(n)=25 satisfied; rl solved separately,1,
53,IntactPair,3,3,0,0,0,1.0,1.0,0.75,,B: sum(n)=25 satisfied; rl solved separately,1,
53,ItemPair,9,5,2,2,0,0.7777777777777778,0.7777777777777778,-0.388889,-1.0,B: sum(n)=25 satisfied; rl solved separately,1,
53,PairItem,3,2,1,0,0,1.0,0.6666666666666666,0.25,,B: sum(n)=25 satisfied; rl solved separately,1,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
53,RepeatedLure,1,0,0,0,1,0.0,0.0,0.5,,B: sum(n)=25 satisfied; rl solved separately,1,
54,SameItem,4,3,0,1,0,0.75,1.0,0.4,,C: fell back to per-condition solve,0,
54,DifferentItem,7,4,2,1,0,0.8571428571428571,0.7142857142857143,-0.25,-1.0,C: fell back to per-condition solve,0,n=7 exceeds design slot 6
54,IntactPair,2,1,0,0,1,0.5,0.5,0.8,1.0,C: fell back to per-condition solve,0,
54,ItemPair,7,6,0,0,1,0.8571428571428571,0.8571428571428571,0.95,1.0,C: fell back to per-condition solve,0,
54,PairItem,5,4,1,0,0,1.0,0.8,0.5,,C: fell back to per-condition solve,0,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
54,RepeatedLure,1,0,0,1,0,0.0,1.0,-0.5,,C: fell back to per-condition solve,0,
55,SameItem,4,4,0,0,0,1.0,1.0,0.8,,C: fell back to per-condition solve,0,
55,DifferentItem,7,3,3,0,1,0.8571428571428571,0.42857142857142855,0.5,1.0,C: fell back to per-condition solve,0,n=7 exceeds design slot 6
55,IntactPair,2,2,0,0,0,1.0,1.0,0.666667,,C: fell back to per-condition solve,0,
55,ItemPair,6,3,1,0,2,0.6666666666666666,0.5,0.842105,1.0,C: fell back to per-condition solve,0,
55,PairItem,6,5,0,0,1,0.8333333333333334,0.8333333333333334,0.941176,1.0,C: fell back to per-condition solve,0,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
55,RepeatedLure,2,0,0,0,2,0.0,0.0,0.666667,,C: fell back to per-condition solve,0,
56,SameItem,5,4,0,0,1,0.8,0.8,0.928571,1.0,B: sum(n)=25 satisfied; rl solved separately,1,
56,DifferentItem,6,6,0,0,0,1.0,1.0,0.857143,,B: sum(n)=25 satisfied; rl solved separately,1,
56,IntactPair,3,2,0,1,0,0.6666666666666666,1.0,0.25,,B: sum(n)=25 satisfied; rl solved separately,1,
56,ItemPair,7,6,0,1,0,0.8571428571428571,1.0,0.625,,B: sum(n)=25 satisfied; rl solved separately,1,
56,PairItem,4,4,0,0,0,1.0,1.0,0.8,,B: sum(n)=25 satisfied; rl solved separately,1,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
56,RepeatedLure,2,0,0,0,2,0.0,0.0,0.666667,,B: sum(n)=25 satisfied; rl solved separately,1,
57,SameItem,4,3,0,0,1,0.75,0.75,0.909091,1.0,B: sum(n)=25 satisfied; rl solved separately,2,
57,DifferentItem,5,2,1,2,0,0.6,0.8,-0.5,-1.0,B: sum(n)=25 satisfied; rl solved separately,2,
57,IntactPair,3,3,0,0,0,1.0,1.0,0.75,,B: sum(n)=25 satisfied; rl solved separately,2,
57,ItemPair,8,8,0,0,0,1.0,1.0,0.888889,,B: sum(n)=25 satisfied; rl solved separately,2,
57,PairItem,5,4,1,0,0,1.0,0.8,0.5,,B: sum(n)=25 satisfied; rl solved separately,2,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
57,RepeatedLure,1,0,0,0,1,0.0,0.0,0.5,,B: sum(n)=25 satisfied; rl solved separately,2,
58,SameItem,4,3,0,1,0,0.75,1.0,0.4,,B: sum(n)=25 satisfied; rl solved separately,1,
58,DifferentItem,5,0,2,2,1,0.4,0.4,-0.785714,-1.0,B: sum(n)=25 satisfied; rl solved separately,1,
58,IntactPair,3,3,0,0,0,1.0,1.0,0.75,,B: sum(n)=25 satisfied; rl solved separately,1,
58,ItemPair,7,6,0,1,0,0.8571428571428571,1.0,0.625,,B: sum(n)=25 satisfied; rl solved separately,1,
58,PairItem,6,6,0,0,0,1.0,1.0,0.857143,,B: sum(n)=25 satisfied; rl solved separately,1,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
58,RepeatedLure,3,0,0,0,3,0.0,0.0,0.75,,B: sum(n)=25 satisfied; rl solved separately,1,
59,SameItem,4,4,0,0,0,1.0,1.0,0.8,,A: sum(n)=25 and rl identity satisfied,1,
59,DifferentItem,6,4,0,1,1,0.6666666666666666,0.8333333333333334,0.8,1.0,A: sum(n)=25 and rl identity satisfied,1,
59,IntactPair,3,3,0,0,0,1.0,1.0,0.75,,A: sum(n)=25 and rl identity satisfied,1,
59,ItemPair,8,5,3,0,0,1.0,0.625,0.222222,,A: sum(n)=25 and rl identity satisfied,1,
59,PairItem,4,3,0,1,0,0.75,1.0,0.4,,A: sum(n)=25 and rl identity satisfied,1,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
59,RepeatedLure,2,0,0,2,0,0.0,1.0,-0.666667,,A: sum(n)=25 and rl identity satisfied,1,
60,SameItem,4,4,0,0,0,1.0,1.0,0.8,,C: fell back to per-condition solve,0,
60,DifferentItem,7,5,1,1,0,0.8571428571428571,0.8571428571428571,0.1,-1.0,C: fell back to per-condition solve,0,n=7 exceeds design slot 6
60,IntactPair,3,3,0,0,0,1.0,1.0,0.75,,C: fell back to per-condition solve,0,
60,ItemPair,7,6,0,1,0,0.8571428571428571,1.0,0.625,,C: fell back to per-condition solve,0,
60,PairItem,4,4,0,0,0,1.0,1.0,0.8,,C: fell back to per-condition solve,0,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
60,RepeatedLure,1,0,0,0,1,0.0,0.0,0.5,,C: fell back to per-condition solve,0,
61,SameItem,4,3,0,0,1,0.75,0.75,0.909091,1.0,B: sum(n)=25 satisfied; rl solved separately,1,
61,DifferentItem,6,4,1,0,1,0.8333333333333334,0.6666666666666666,0.8,1.0,B: sum(n)=25 satisfied; rl solved separately,1,
61,IntactPair,2,2,0,0,0,1.0,1.0,0.666667,,B: sum(n)=25 satisfied; rl solved separately,1,
61,ItemPair,9,8,0,1,0,0.8888888888888888,1.0,0.7,,B: sum(n)=25 satisfied; rl solved separately,1,
61,PairItem,4,4,0,0,0,1.0,1.0,0.8,,B: sum(n)=25 satisfied; rl solved separately,1,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
61,RepeatedLure,1,0,0,0,1,0.0,0.0,0.5,,B: sum(n)=25 satisfied; rl solved separately,1,
62,SameItem,5,5,0,0,0,1.0,1.0,0.833333,,C: fell back to per-condition solve,0,
62,DifferentItem,5,1,2,1,1,0.6,0.4,-0.25,-0.3333333333333333,C: fell back to per-condition solve,0,
62,IntactPair,4,3,1,0,0,1.0,0.75,0.4,,C: fell back to per-condition solve,0,n=4 exceeds design slot 3
62,ItemPair,7,5,0,1,1,0.7142857142857143,0.8571428571428571,0.833333,1.0,C: fell back to per-condition solve,0,
62,PairItem,4,3,1,0,0,1.0,0.75,0.4,,C: fell back to per-condition solve,0,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
62,RepeatedLure,2,0,0,0,2,0.0,0.0,0.666667,,C: fell back to per-condition solve,0,
63,SameItem,0,0,0,0,0,,,0.0,,C: fell back to per-condition solve,0,n=0: no items in this condition this cycle
63,DifferentItem,0,0,0,0,0,,,0.0,,C: fell back to per-condition solve,0,n=0: no items in this condition this cycle
63,IntactPair,3,3,0,0,0,1.0,1.0,0.75,,C: fell back to per-condition solve,0,
63,ItemPair,6,6,0,0,0,1.0,1.0,0.857143,,C: fell back to per-condition solve,0,
63,PairItem,5,5,0,0,0,1.0,1.0,0.833333,,C: fell back to per-condition solve,0,p_yes1 recovered from Q and p_yes2 (stored p1_pi unreliable)
63,RepeatedLure,1,0,0,0,1,0.0,0.0,0.5,,C: fell back to per-condition solve,0,
