subject_ID,roll_cat_len_level,log_lag_disp,new num,old num,new yes,old yes,far,hr,far_adj,hr_adj,z_hr,z_far,dprime
80,0-1,8.0,36.0,48.0,20.0,47.0,0.5555555555555556,0.9791666666666666,0.5540540540540541,0.9693877551020408,1.8718707308672449,0.1359106806464805,1.7359600502207644
80,0-1,21.0,55.0,98.0,18.0,91.0,0.32727272727272727,0.9285714285714286,0.33035714285714285,0.9242424242424242,1.4342001596863792,-0.4389272020341964,1.8731273617205755
80,0-1,55.0,32.0,52.0,16.0,46.0,0.5,0.8846153846153846,0.5,0.8773584905660378,1.1618829372767392,0.0,1.1618829372767392
80,0-1,149.0,3.0,7.0,1.0,5.0,0.3333333333333333,0.7142857142857143,0.375,0.6875,0.4887764111146695,-0.31863936396437514,0.8074157750790447
80,>=2,1.0,17.0,34.0,6.0,33.0,0.35294117647058826,0.9705882352941176,0.3611111111111111,0.9571428571428572,1.7184515433910255,-0.35549041783953095,2.0739419612305565
80,>=2,8.0,24.0,13.0,5.0,13.0,0.20833333333333334,1.0,0.22,0.9642857142857143,1.8027430907391908,-0.7721932141886848,2.5749363049278755
80,>=2,21.0,35.0,10.0,15.0,8.0,0.42857142857142855,0.8,0.4305555555555556,0.7727272727272727,0.7478585947633022,-0.17495994016573252,0.9228185349290348
80,>=2,55.0,9.0,4.0,5.0,4.0,0.5555555555555556,1.0,0.55,0.9,1.2815515655446004,0.12566134685507416,1.1558902186895261
80,>=2,149.0,2.0,,1.0,,0.5,,0.5,,,0.0,
81,0-1,1.0,30.0,9.0,4.0,9.0,0.13333333333333333,1.0,0.14516129032258066,0.95,1.6448536269514722,-1.0574142284863806,2.702267855437853
81,0-1,8.0,26.0,31.0,5.0,29.0,0.19230769230769232,0.9354838709677419,0.2037037037037037,0.921875,1.417797137996267,-0.8284646485811346,2.2462617865774015
81,0-1,21.0,60.0,77.0,6.0,59.0,0.1,0.7662337662337663,0.10655737704918032,0.7628205128205128,0.715404756292707,-1.2450462387740626,1.9604509950667697
81,0-1,55.0,31.0,78.0,7.0,51.0,0.22580645161290322,0.6538461538461539,0.234375,0.6518987341772152,0.3904517442600267,-0.7245143834923654,1.1149661277523921
81,0-1,149.0,12.0,18.0,0.0,10.0,0.0,0.5555555555555556,0.038461538461538464,0.5526315789473685,0.13231285227617132,-1.7688250385187065,1.901137890794878
81,>=2,1.0,23.0,33.0,3.0,33.0,0.13043478260869565,1.0,0.14583333333333334,0.9852941176470589,2.1779230690821856,-1.0544724517700528,3.232395520852238
81,>=2,8.0,13.0,14.0,2.0,12.0,0.15384615384615385,0.8571428571428571,0.17857142857142858,0.8333333333333334,0.967421566101701,-0.9208229763683788,1.8882445424700798
81,>=2,21.0,23.0,11.0,2.0,9.0,0.08695652173913043,0.8181818181818182,0.10416666666666667,0.7916666666666666,0.8122178014999129,-1.2581615610630967,2.07037936256301
81,>=2,55.0,28.0,6.0,4.0,2.0,0.14285714285714285,0.3333333333333333,0.15517241379310345,0.35714285714285715,-0.36610635680056963,-1.0144987457841006,0.648392388983531
81,>=2,149.0,9.0,,2.0,,0.2222222222222222,,0.25,,,-0.6744897501960817,
83,0-1,1.0,25.0,17.0,7.0,15.0,0.28,0.8823529411764706,0.28846153846153844,0.8611111111111112,1.0853249080767586,-0.5578847628395989,1.6432096709163575
83,0-1,8.0,51.0,53.0,20.0,45.0,0.39215686274509803,0.8490566037735849,0.3942307692307692,0.8425925925925926,1.0051703808144636,-0.26830892291621306,1.2734793037306766
83,0-1,21.0,45.0,72.0,14.0,61.0,0.3111111111111111,0.8472222222222222,0.31521739130434784,0.8424657534246576,1.0046436037379431,-0.48111497913964324,1.4857585828775863
83,0-1,55.0,22.0,53.0,6.0,33.0,0.2727272727272727,0.6226415094339622,0.2826086956521739,0.6203703703703703,0.3064536576906015,-0.5751092812784382,0.8815629389690397
83,0-1,149.0,3.0,3.0,2.0,1.0,0.6666666666666666,0.3333333333333333,0.625,0.375,-0.31863936396437514,0.31863936396437514,-0.6372787279287503
83,>=2,1.0,19.0,29.0,9.0,28.0,0.47368421052631576,0.9655172413793104,0.475,0.95,1.6448536269514722,-0.06270677794321385,1.707560404894686
83,>=2,8.0,14.0,22.0,7.0,19.0,0.5,0.8636363636363636,0.5,0.8478260869565217,1.0271542729149996,0.0,1.0271542729149996
83,>=2,21.0,23.0,16.0,8.0,10.0,0.34782608695652173,0.625,0.3541666666666667,0.6176470588235294,0.2993069104656671,-0.3740954101977235,0.6734023206633906
83,>=2,55.0,23.0,3.0,11.0,3.0,0.4782608695652174,1.0,0.4791666666666667,0.875,1.1503493803760079,-0.05224518037594035,1.2025945607519481
83,>=2,149.0,3.0,1.0,0.0,1.0,0.0,1.0,0.125,0.75,0.6744897501960817,-1.1503493803760079,1.8248391305720895
85,0-1,1.0,16.0,5.0,11.0,5.0,0.6875,1.0,0.6764705882352942,0.9166666666666666,1.382994127100638,0.45785193101249516,0.925142196088143
85,0-1,8.0,29.0,30.0,15.0,15.0,0.5172413793103449,0.5,0.5166666666666667,0.5,0.0,0.04178929781645395,-0.04178929781645395
85,0-1,21.0,55.0,78.0,24.0,41.0,0.43636363636363634,0.5256410256410257,0.4375,0.5253164556962026,0.0635015957225528,-0.1573106846101707,0.2208122803327235
85,0-1,55.0,44.0,79.0,21.0,39.0,0.4772727272727273,0.4936708860759494,0.4777777777777778,0.49375,-0.015667067624769982,-0.05573168774297975,0.04006462011820977
85,0-1,149.0,11.0,28.0,5.0,18.0,0.45454545454545453,0.6428571428571429,0.4583333333333333,0.6379310344827587,0.3529339861269166,-0.1046334556140754,0.457567441740992
85,>=2,1.0,3.0,9.0,1.0,7.0,0.3333333333333333,0.7777777777777778,0.375,0.75,0.6744897501960817,-0.31863936396437514,0.9931291141604568
85,>=2,8.0,9.0,6.0,7.0,5.0,0.7777777777777778,0.8333333333333334,0.75,0.7857142857142857,0.7916386077433746,0.6744897501960817,0.11714885754729287
85,>=2,21.0,21.0,11.0,10.0,5.0,0.47619047619047616,0.45454545454545453,0.4772727272727273,0.4583333333333333,-0.1046334556140754,-0.056999674358374317,-0.047633781255701085
85,>=2,55.0,24.0,6.0,10.0,3.0,0.4166666666666667,0.5,0.42,0.5,0.0,-0.20189347914185088,0.20189347914185088
85,>=2,149.0,9.0,,6.0,,0.6666666666666666,,0.65,,,0.38532046640756773,
87,0-1,1.0,26.0,9.0,6.0,9.0,0.23076923076923078,1.0,0.24074074074074073,0.95,1.6448536269514722,-0.7039217888285135,2.348775415779986
87,0-1,8.0,26.0,28.0,4.0,27.0,0.15384615384615385,0.9642857142857143,0.16666666666666666,0.9482758620689655,1.6283614067169068,-0.967421566101701,2.5957829728186077
87,0-1,21.0,50.0,77.0,8.0,71.0,0.16,0.922077922077922,0.16666666666666666,0.9166666666666666,1.382994127100638,-0.967421566101701,2.350415693202339
87,0-1,55.0,43.0,91.0,11.0,78.0,0.2558139534883721,0.8571428571428571,0.26136363636363635,0.8532608695652174,1.0505218274200792,-0.6391470525964725,1.6896688800165518
87,0-1,149.0,9.0,15.0,5.0,11.0,0.5555555555555556,0.7333333333333333,0.55,0.71875,0.579132162255556,0.12566134685507416,0.45347081540048184
87,>=2,1.0,17.0,28.0,6.0,27.0,0.35294117647058826,0.9642857142857143,0.3611111111111111,0.9482758620689655,1.6283614067169068,-0.35549041783953095,1.9838518245564378
87,>=2,8.0,16.0,20.0,7.0,20.0,0.4375,1.0,0.4411764705882353,0.9761904761904762,1.9807523966472789,-0.1479871097258389,2.1287395063731176
87,>=2,21.0,25.0,9.0,9.0,7.0,0.36,0.7777777777777778,0.36538461538461536,0.75,0.6744897501960817,-0.34410246288301566,1.0185922130790974
87,>=2,55.0,27.0,3.0,7.0,3.0,0.25925925925925924,1.0,0.26785714285714285,0.875,1.1503493803760079,-0.6193067695087762,1.769656149884784
87,>=2,149.0,3.0,,2.0,,0.6666666666666666,,0.625,,,0.31863936396437514,
88,0-1,1.0,33.0,13.0,20.0,9.0,0.6060606060606061,0.6923076923076923,0.6029411764705882,0.6785714285714286,0.4637077514571792,0.26096740040145283,0.20274035105572635
88,0-1,8.0,31.0,34.0,8.0,18.0,0.25806451612903225,0.5294117647058824,0.265625,0.5285714285714286,0.07167928382863167,-0.6260990123464212,0.6977782961750528
88,0-1,21.0,53.0,80.0,23.0,43.0,0.4339622641509434,0.5375,0.4351851851851852,0.5370370370370371,0.09297184856107389,-0.1631880556308629,0.2561599041919368
88,0-1,55.0,39.0,43.0,21.0,22.0,0.5384615384615384,0.5116279069767442,0.5375,0.5113636363636364,0.02848826516630897,0.0941374143235364,-0.06564914915722743
88,0-1,149.0,5.0,11.0,2.0,6.0,0.4,0.5454545454545454,0.4166666666666667,0.5416666666666666,0.10463345561407526,-0.2104283942479247,0.315061849862
88,>=2,1.0,16.0,30.0,7.0,15.0,0.4375,0.5,0.4411764705882353,0.5,0.0,-0.1479871097258389,0.1479871097258389
88,>=2,8.0,10.0,11.0,10.0,6.0,1.0,0.5454545454545454,0.9545454545454546,0.5416666666666666,0.10463345561407526,1.6906216295848986,-1.5859881739708233
88,>=2,21.0,30.0,7.0,19.0,3.0,0.6333333333333333,0.42857142857142855,0.6290322580645161,0.4375,-0.1573106846101707,0.32929134697812223,-0.48660203158829296
88,>=2,55.0,7.0,3.0,3.0,1.0,0.42857142857142855,0.3333333333333333,0.4375,0.375,-0.31863936396437514,-0.1573106846101707,-0.16132867935420445
88,>=2,149.0,9.0,2.0,4.0,2.0,0.4444444444444444,1.0,0.45,0.8333333333333334,0.967421566101701,-0.12566134685507402,1.093082912956775
89,0-1,1.0,43.0,20.0,17.0,9.0,0.3953488372093023,0.45,0.3977272727272727,0.4523809523809524,-0.11964811303984203,-0.25923419940915626,0.13958608636931424
89,0-1,8.0,39.0,57.0,15.0,31.0,0.38461538461538464,0.543859649122807,0.3875,0.5431034482758621,0.10825539599895476,-0.2858408748811656,0.39409627088012034
89,0-1,21.0,48.0,67.0,22.0,27.0,0.4583333333333333,0.40298507462686567,0.45918367346938777,0.40441176470588236,-0.24194403388010155,-0.10249050769145143,-0.13945352618865012
89,0-1,55.0,13.0,27.0,7.0,9.0,0.5384615384615384,0.3333333333333333,0.5357142857142857,0.3392857142857143,-0.4144133296000765,0.08964235107576254,-0.5040556806758391
89,0-1,149.0,,2.0,,1.0,,0.5,,0.5,0.0,,
89,>=2,1.0,27.0,44.0,10.0,18.0,0.37037037037037035,0.4090909090909091,0.375,0.4111111111111111,-0.22468771507277532,-0.31863936396437514,0.09395164889159982
89,>=2,8.0,24.0,27.0,9.0,14.0,0.375,0.5185185185185185,0.38,0.5178571428571429,0.04477617669551638,-0.3054807880993974,0.35025696479491375
89,>=2,21.0,13.0,9.0,7.0,5.0,0.5384615384615384,0.5555555555555556,0.5357142857142857,0.55,0.12566134685507416,0.08964235107576254,0.03601899577931161
89,>=2,55.0,9.0,3.0,4.0,2.0,0.4444444444444444,0.6666666666666666,0.45,0.625,0.31863936396437514,-0.12566134685507402,0.44430071081944916
89,>=2,149.0,1.0,,1.0,,1.0,,0.75,,,0.6744897501960817,
90,0-1,1.0,24.0,15.0,4.0,13.0,0.16666666666666666,0.8666666666666667,0.18,0.84375,1.009990169249582,-0.915365087842814,1.925355257092396
90,0-1,8.0,41.0,41.0,3.0,30.0,0.07317073170731707,0.7317073170731707,0.08333333333333333,0.7261904761904762,0.6013317483706249,-1.382994127100638,1.984325875471263
90,0-1,21.0,51.0,75.0,8.0,46.0,0.1568627450980392,0.6133333333333333,0.16346153846153846,0.6118421052631579,0.28412343330913115,-0.9803303522249296,1.2644537855340607
90,0-1,55.0,35.0,79.0,11.0,56.0,0.3142857142857143,0.7088607594936709,0.3194444444444444,0.70625,0.5424624043125496,-0.46925288381280217,1.0117152881253517
90,0-1,149.0,10.0,24.0,2.0,15.0,0.2,0.625,0.22727272727272727,0.62,0.3054807880993974,-0.7478585947633022,1.0533393828626996
90,>=2,1.0,9.0,11.0,2.0,10.0,0.2222222222222222,0.9090909090909091,0.25,0.875,1.1503493803760079,-0.6744897501960817,1.8248391305720895
90,>=2,8.0,15.0,11.0,3.0,10.0,0.2,0.9090909090909091,0.21875,0.875,1.1503493803760079,-0.7764217611479277,1.9267711415239357
90,>=2,21.0,26.0,13.0,8.0,7.0,0.3076923076923077,0.5384615384615384,0.3148148148148148,0.5357142857142857,0.08964235107576254,-0.48224821483792313,0.5718905659136857
90,>=2,55.0,21.0,5.0,7.0,3.0,0.3333333333333333,0.6,0.3409090909090909,0.5833333333333334,0.21042839424792484,-0.40998332218733696,0.6204117164352618
90,>=2,149.0,5.0,,2.0,,0.4,,0.4166666666666667,,,-0.2104283942479247,
91,0-1,1.0,15.0,9.0,8.0,6.0,0.5333333333333333,0.6666666666666666,0.53125,0.65,0.38532046640756773,0.0784124127331122,0.3069080536744555
91,0-1,8.0,38.0,47.0,19.0,43.0,0.5,0.9148936170212766,0.5,0.90625,1.318010897303537,0.0,1.318010897303537
91,0-1,21.0,34.0,72.0,17.0,69.0,0.5,0.9583333333333334,0.5,0.952054794520548,1.66511201061275,0.0,1.66511201061275
91,0-1,55.0,50.0,96.0,27.0,83.0,0.54,0.8645833333333334,0.5392156862745098,0.8608247422680413,1.0840322150320143,0.0984579918856373,0.985574223146377
91,0-1,149.0,17.0,29.0,9.0,25.0,0.5294117647058824,0.8620689655172413,0.5277777777777778,0.85,1.0364333894937898,0.06968492031845568,0.9667484691753342
91,>=2,1.0,6.0,13.0,3.0,13.0,0.5,1.0,0.5,0.9642857142857143,1.8027430907391908,0.0,1.8027430907391908
91,>=2,8.0,15.0,7.0,6.0,6.0,0.4,0.8571428571428571,0.40625,0.8125,0.887146559018876,-0.23720210932878769,1.1243486683476636
91,>=2,21.0,24.0,3.0,10.0,3.0,0.4166666666666667,1.0,0.42,0.875,1.1503493803760079,-0.20189347914185088,1.3522428595178588
91,>=2,55.0,20.0,1.0,14.0,1.0,0.7,1.0,0.6904761904761905,0.75,0.6744897501960817,0.49720057068155404,0.17728917951452766
91,>=2,149.0,6.0,2.0,3.0,2.0,0.5,1.0,0.5,0.8333333333333334,0.967421566101701,0.0,0.967421566101701
92,0-1,1.0,16.0,6.0,3.0,5.0,0.1875,0.8333333333333334,0.20588235294117646,0.7857142857142857,0.7916386077433746,-0.8207920883323805,1.612430696075755
92,0-1,8.0,32.0,29.0,17.0,27.0,0.53125,0.9310344827586207,0.5303030303030303,0.9166666666666666,1.382994127100638,0.0760316231203884,1.3069625039802497
92,0-1,21.0,54.0,79.0,21.0,66.0,0.3888888888888889,0.8354430379746836,0.39090909090909093,0.83125,0.9591166172276024,-0.2769504132055752,1.2360670304331776
92,0-1,55.0,46.0,81.0,20.0,61.0,0.43478260869565216,0.7530864197530864,0.43617021276595747,0.75,0.6744897501960817,-0.16068636944186104,0.8351761196379428
92,0-1,149.0,26.0,46.0,10.0,33.0,0.38461538461538464,0.717391304347826,0.3888888888888889,0.7127659574468085,0.5614833390479699,-0.28221614706250814,0.8436994861104781
92,>=2,1.0,12.0,17.0,2.0,13.0,0.16666666666666666,0.7647058823529411,0.19230769230769232,0.75,0.6744897501960817,-0.8694237732888861,1.5439135234849677
92,>=2,8.0,9.0,7.0,4.0,7.0,0.4444444444444444,1.0,0.45,0.9375,1.5341205443525463,-0.12566134685507402,1.6597818912076203
92,>=2,21.0,29.0,6.0,9.0,3.0,0.3103448275862069,0.5,0.31666666666666665,0.5,0.0,-0.47704042848944356,0.47704042848944356
92,>=2,55.0,28.0,3.0,9.0,1.0,0.32142857142857145,0.3333333333333333,0.3275862068965517,0.375,-0.31863936396437514,-0.446588204506179,0.12794884054180383
92,>=2,149.0,14.0,5.0,7.0,5.0,0.5,1.0,0.5,0.9166666666666666,1.382994127100638,0.0,1.382994127100638
93,0-1,1.0,30.0,15.0,13.0,10.0,0.43333333333333335,0.6666666666666666,0.43548387096774194,0.65625,0.40225006532172536,-0.16242937264128568,0.564679437963011
93,0-1,8.0,33.0,41.0,12.0,16.0,0.36363636363636365,0.3902439024390244,0.36764705882352944,0.39285714285714285,-0.2718800053992609,-0.33809165680420705,0.06621165140494617
93,0-1,21.0,48.0,73.0,16.0,32.0,0.3333333333333333,0.4383561643835616,0.336734693877551,0.4391891891891892,-0.15302523072071197,-0.42139127706780527,0.26836604634709327
93,0-1,55.0,41.0,68.0,18.0,31.0,0.43902439024390244,0.45588235294117646,0.44047619047619047,0.45652173913043476,-0.10920048169143169,-0.14976201244462692,0.04056153075319523
93,0-1,149.0,17.0,19.0,10.0,5.0,0.5882352941176471,0.2631578947368421,0.5833333333333334,0.275,-0.5977601260424784,0.21042839424792484,-0.8081885202904032
93,>=2,1.0,13.0,23.0,6.0,9.0,0.46153846153846156,0.391304347826087,0.4642857142857143,0.3958333333333333,-0.2641469768259236,-0.08964235107576254,-0.17450462575016104
93,>=2,8.0,9.0,10.0,4.0,7.0,0.4444444444444444,0.7,0.45,0.6818181818181818,0.4727891209922672,-0.12566134685507402,0.5984504678473412
93,>=2,21.0,20.0,6.0,9.0,3.0,0.45,0.5,0.4523809523809524,0.5,0.0,-0.11964811303984203,0.11964811303984203
93,>=2,55.0,18.0,3.0,6.0,2.0,0.3333333333333333,0.6666666666666666,0.34210526315789475,0.625,0.31863936396437514,-0.40672425187136363,0.7253636158357388
93,>=2,149.0,4.0,,3.0,,0.75,,0.7,,,0.5244005127080407,
94,0-1,1.0,29.0,16.0,4.0,13.0,0.13793103448275862,0.8125,0.15,0.7941176470588235,0.8207920883323803,-1.0364333894937898,1.85722547782617
94,0-1,8.0,47.0,52.0,7.0,39.0,0.14893617021276595,0.75,0.15625,0.7452830188679245,0.659719326022605,-1.009990169249582,1.669709495272187
94,0-1,21.0,62.0,82.0,10.0,63.0,0.16129032258064516,0.7682926829268293,0.16666666666666666,0.7650602409638554,0.7226750980469971,-0.967421566101701,1.6900966641486983
94,0-1,55.0,28.0,52.0,4.0,30.0,0.14285714285714285,0.5769230769230769,0.15517241379310345,0.5754716981132075,0.1903222698364949,-1.0144987457841006,1.2048210156205954
94,0-1,149.0,4.0,3.0,1.0,2.0,0.25,0.6666666666666666,0.3,0.625,0.31863936396437514,-0.5244005127080409,0.8430398766724161
94,>=2,1.0,21.0,33.0,3.0,30.0,0.14285714285714285,0.9090909090909091,0.1590909090909091,0.8970588235294118,1.2649692448841479,-0.9982011721528863,2.263170417037034
94,>=2,8.0,24.0,18.0,7.0,12.0,0.2916666666666667,0.6666666666666666,0.3,0.6578947368421053,0.4067242518713638,-0.5244005127080409,0.9311247645794047
94,>=2,21.0,33.0,11.0,7.0,5.0,0.21212121212121213,0.45454545454545453,0.22058823529411764,0.4583333333333333,-0.1046334556140754,-0.7702080818754757,0.6655746262614003
94,>=2,55.0,17.0,5.0,8.0,5.0,0.47058823529411764,1.0,0.4722222222222222,0.9166666666666666,1.382994127100638,-0.06968492031845568,1.4526790474190938
94,>=2,149.0,,1.0,,1.0,,1.0,,0.75,0.6744897501960817,,
95,0-1,1.0,51.0,34.0,32.0,22.0,0.6274509803921569,0.6470588235294118,0.625,0.6428571428571429,0.3661063568005698,0.31863936396437514,0.047466992836194655
95,0-1,8.0,51.0,68.0,25.0,47.0,0.49019607843137253,0.6911764705882353,0.49038461538461536,0.6884057971014492,0.49133658832613863,-0.02410452898060304,0.5154411173067417
95,0-1,21.0,38.0,67.0,25.0,38.0,0.6578947368421053,0.5671641791044776,0.6538461538461539,0.5661764705882353,0.16664795474997982,0.3957252958144873,-0.22907734106450747
95,0-1,55.0,7.0,12.0,6.0,5.0,0.8571428571428571,0.4166666666666667,0.8125,0.4230769230769231,-0.19402814242392633,0.887146559018876,-1.0811747014428024
95,>=2,1.0,37.0,60.0,21.0,44.0,0.5675675675675675,0.7333333333333333,0.5657894736842105,0.7295081967213115,0.6113262645170502,0.16566441386855307,0.4456618506484971
95,>=2,8.0,19.0,18.0,11.0,13.0,0.5789473684210527,0.7222222222222222,0.575,0.7105263157894737,0.5549229427026537,0.18911842627279238,0.36580451642986134
95,>=2,21.0,19.0,5.0,12.0,4.0,0.631578947368421,0.8,0.625,0.75,0.6744897501960817,0.31863936396437514,0.35585038623170656
95,>=2,55.0,4.0,3.0,4.0,3.0,1.0,1.0,0.9,0.875,1.1503493803760079,1.2815515655446004,-0.1312021851685925
96,0-1,1.0,27.0,19.0,7.0,19.0,0.25925925925925924,1.0,0.26785714285714285,0.975,1.959963984540054,-0.6193067695087762,2.57927075404883
96,0-1,8.0,51.0,55.0,17.0,55.0,0.3333333333333333,1.0,0.33653846153846156,0.9910714285714286,2.368567059267874,-0.42192888874856543,2.790495948016439
96,0-1,21.0,47.0,74.0,10.0,71.0,0.2127659574468085,0.9594594594594594,0.21875,0.9533333333333334,1.678070518220909,-0.7764217611479277,2.4544922793688366
96,0-1,55.0,23.0,56.0,4.0,44.0,0.17391304347826086,0.7857142857142857,0.1875,0.7807017543859649,0.7745654303366722,-0.887146559018876,1.661711989355548
96,0-1,149.0,3.0,4.0,0.0,1.0,0.0,0.25,0.125,0.3,-0.5244005127080409,-1.1503493803760079,0.625948867667967
96,>=2,1.0,19.0,30.0,5.0,30.0,0.2631578947368421,1.0,0.275,0.9838709677419355,2.141198120972019,-0.5977601260424784,2.738958247014497
96,>=2,8.0,15.0,22.0,3.0,22.0,0.2,1.0,0.21875,0.9782608695652174,2.0190862005831423,-0.7764217611479277,2.79550796173107
96,>=2,21.0,24.0,16.0,7.0,16.0,0.2916666666666667,1.0,0.3,0.9705882352941176,1.88950996033343,-0.5244005127080409,2.413910473041471
96,>=2,55.0,23.0,3.0,7.0,2.0,0.30434782608695654,0.6666666666666666,0.3125,0.625,0.31863936396437514,-0.4887764111146695,0.8074157750790447
96,>=2,149.0,3.0,1.0,0.0,0.0,0.0,0.0,0.125,0.25,-0.6744897501960817,-1.1503493803760079,0.47585963017992616
97,0-1,1.0,19.0,9.0,3.0,5.0,0.15789473684210525,0.5555555555555556,0.175,0.55,0.12566134685507416,-0.9345892910734802,1.0602506379285543
97,0-1,8.0,26.0,35.0,4.0,27.0,0.15384615384615385,0.7714285714285715,0.16666666666666666,0.7638888888888888,0.7188680528227155,-0.967421566101701,1.6862896189244165
97,0-1,21.0,59.0,80.0,5.0,55.0,0.0847457627118644,0.6875,0.09166666666666666,0.6851851851851852,0.4822482148379233,-1.330561513178897,1.8128097280168203
97,0-1,55.0,50.0,76.0,9.0,37.0,0.18,0.4868421052631579,0.18627450980392157,0.487012987012987,-0.032559365805613305,-0.8917088296734071,0.8591494638677939
97,0-1,149.0,13.0,21.0,5.0,10.0,0.38461538461538464,0.47619047619047616,0.39285714285714285,0.4772727272727273,-0.056999674358374317,-0.2718800053992609,0.21488033104088655
97,>=2,1.0,13.0,21.0,1.0,20.0,0.07692307692307693,0.9523809523809523,0.10714285714285714,0.9318181818181818,1.4894700423279401,-1.2418667918433202,2.7313368341712603
97,>=2,8.0,21.0,15.0,5.0,14.0,0.23809523809523808,0.9333333333333333,0.25,0.90625,1.318010897303537,-0.6744897501960817,1.9925006474996185
97,>=2,21.0,24.0,8.0,4.0,6.0,0.16666666666666666,0.75,0.18,0.7222222222222222,0.5894557978497783,-0.915365087842814,1.5048208856925922
97,>=2,55.0,19.0,6.0,4.0,4.0,0.21052631578947367,0.6666666666666666,0.225,0.6428571428571429,0.3661063568005698,-0.7554150263604693,1.121521383161039
97,>=2,149.0,5.0,1.0,3.0,0.0,0.6,0.0,0.5833333333333334,0.25,-0.6744897501960817,0.21042839424792484,-0.8849181444440065
98,0-1,1.0,20.0,12.0,8.0,6.0,0.4,0.5,0.40476190476190477,0.5,0.0,-0.24104039388602685,0.24104039388602685
98,0-1,8.0,26.0,32.0,13.0,11.0,0.5,0.34375,0.5,0.3484848484848485,-0.38941429785214443,0.0,-0.38941429785214443
98,0-1,21.0,54.0,92.0,27.0,33.0,0.5,0.358695652173913,0.5,0.3602150537634409,-0.35788402323817364,0.0,-0.35788402323817364
98,0-1,55.0,50.0,74.0,23.0,40.0,0.46,0.5405405405405406,0.46078431372549017,0.54,0.10043372051146988,-0.09845799188563745,0.19889171239710735
98,0-1,149.0,13.0,19.0,7.0,9.0,0.5384615384615384,0.47368421052631576,0.5357142857142857,0.475,-0.06270677794321385,0.08964235107576254,-0.1523491290189764
98,>=2,1.0,8.0,20.0,4.0,7.0,0.5,0.35,0.5,0.35714285714285715,-0.36610635680056963,0.0,-0.36610635680056963
98,>=2,8.0,12.0,13.0,7.0,6.0,0.5833333333333334,0.46153846153846156,0.5769230769230769,0.4642857142857143,-0.08964235107576254,0.1940281424239262,-0.28367049349968876
98,>=2,21.0,25.0,7.0,9.0,5.0,0.36,0.7142857142857143,0.36538461538461536,0.6875,0.4887764111146695,-0.34410246288301566,0.8328788739976851
98,>=2,55.0,24.0,9.0,10.0,4.0,0.4166666666666667,0.4444444444444444,0.42,0.45,-0.12566134685507402,-0.20189347914185088,0.07623213228677686
98,>=2,149.0,1.0,1.0,0.0,1.0,0.0,1.0,0.25,0.75,0.6744897501960817,-0.6744897501960817,1.3489795003921634
100,0-1,1.0,9.0,5.0,4.0,1.0,0.4444444444444444,0.2,0.45,0.25,-0.6744897501960817,-0.12566134685507402,-0.5488284033410077
100,0-1,8.0,16.0,21.0,7.0,10.0,0.4375,0.47619047619047616,0.4411764705882353,0.4772727272727273,-0.056999674358374317,-0.1479871097258389,0.09098743536746458
100,0-1,21.0,31.0,57.0,14.0,22.0,0.45161290322580644,0.38596491228070173,0.453125,0.3879310344827586,-0.28471555962217243,-0.1177698745790953,-0.16694568504307714
100,0-1,55.0,36.0,73.0,13.0,27.0,0.3611111111111111,0.3698630136986301,0.36486486486486486,0.3716216216216216,-0.3275614900751677,-0.3454850737197986,0.01792358364463087
100,0-1,149.0,15.0,38.0,3.0,21.0,0.2,0.5526315789473685,0.21875,0.5512820512820513,0.12890111114904187,-0.7764217611479277,0.9053228722969696
100,>=2,1.0,6.0,10.0,2.0,7.0,0.3333333333333333,0.7,0.35714285714285715,0.6818181818181818,0.4727891209922672,-0.36610635680056963,0.8388954777928368
100,>=2,8.0,11.0,6.0,6.0,4.0,0.5454545454545454,0.6666666666666666,0.5416666666666666,0.6428571428571429,0.3661063568005698,0.10463345561407526,0.2614729011864945
100,>=2,21.0,18.0,4.0,5.0,2.0,0.2777777777777778,0.5,0.2894736842105263,0.5,0.0,-0.5549229427026537,0.5549229427026537
100,>=2,55.0,25.0,8.0,11.0,5.0,0.44,0.625,0.4423076923076923,0.6111111111111112,0.28221614706250825,-0.14512094121077412,0.4273370882732824
100,>=2,149.0,12.0,2.0,6.0,2.0,0.5,1.0,0.5,0.8333333333333334,0.967421566101701,0.0,0.967421566101701
101,0-1,1.0,28.0,14.0,6.0,14.0,0.21428571428571427,1.0,0.22413793103448276,0.9666666666666667,1.8339146358159146,-0.7582925569911514,2.592207192807066
101,0-1,8.0,45.0,39.0,11.0,39.0,0.24444444444444444,1.0,0.25,0.9875,2.241402727604947,-0.6744897501960817,2.9158924778010284
101,0-1,21.0,55.0,83.0,9.0,78.0,0.16363636363636364,0.9397590361445783,0.16964285714285715,0.9345238095238095,1.5103568962835032,-0.9555775379404315,2.465934434223935
101,0-1,55.0,42.0,65.0,7.0,56.0,0.16666666666666666,0.8615384615384616,0.1744186046511628,0.8560606060606061,1.0627864893327448,-0.9368471083583686,1.9996335976911133
101,0-1,149.0,3.0,8.0,0.0,5.0,0.0,0.625,0.125,0.6111111111111112,0.28221614706250825,-1.1503493803760079,1.432565527438516
101,>=2,1.0,27.0,35.0,0.0,35.0,0.0,1.0,0.017857142857142856,0.9861111111111112,2.200410581210034,-2.1001654928444697,4.300576074054504
